id_RetiroFuncionarios,id_Usuario,Fecha_Retiro,PeriodoRetiro,Tipo_Retiro,Digilenciar_Entervista,Motivo_Retiro,Observacion_Retiro,Id_Entervista,FechaRegistro,Fortalezas_Refinancia,Oportunidad_Refinancia,Trabajar_Nuevamente,Prq_trabajar_Nuev,Recomendaria_Refi,Pqr_Recomendaria,Observacion,Aprendizaje,ObservacionEntdor,PqrRetiro,DescripcionCategoria,PqrCalificacion,Calificacion
41,10499,2020-08-31 00:00:00.000,202008,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,14,2020-08-31 16:53:09.630,"La calidad humana como se preocupan en el crecimiento de las personas, el acompañamiento",Ninguno,1,Es una excelente empresa ven las habilidades y crecimiento de las personas.,1,"Por el trato digno, seguimiento, el salarial es muy cumplida.",Muchas gracias a todas las áreas porque me ayudaran a formarme y estoy muy agradecido con Refinancia,"Muchos realmente, ayudar a la gente, acompañamientos, manera de manejar emociones y aprender a ser líder es algo muy valioso que me llevo.",El colaborador se retira porque le ofrecen el doble del salario en una empresa del sector.,"Beneficios tangibles (bonificaciones, auxilios)",Compensación y beneficios,Reconocimiento a su labor,5
41,10499,2020-08-31 00:00:00.000,202008,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,14,2020-08-31 16:53:09.630,"La calidad humana como se preocupan en el crecimiento de las personas, el acompañamiento",Ninguno,1,Es una excelente empresa ven las habilidades y crecimiento de las personas.,1,"Por el trato digno, seguimiento, el salarial es muy cumplida.",Muchas gracias a todas las áreas porque me ayudaran a formarme y estoy muy agradecido con Refinancia,"Muchos realmente, ayudar a la gente, acompañamientos, manera de manejar emociones y aprender a ser líder es algo muy valioso que me llevo.",El colaborador se retira porque le ofrecen el doble del salario en una empresa del sector.,"Beneficios tangibles (bonificaciones, auxilios)",Compensación y beneficios,"Compensación: salario básico, variable",5
41,10499,2020-08-31 00:00:00.000,202008,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,14,2020-08-31 16:53:09.630,"La calidad humana como se preocupan en el crecimiento de las personas, el acompañamiento",Ninguno,1,Es una excelente empresa ven las habilidades y crecimiento de las personas.,1,"Por el trato digno, seguimiento, el salarial es muy cumplida.",Muchas gracias a todas las áreas porque me ayudaran a formarme y estoy muy agradecido con Refinancia,"Muchos realmente, ayudar a la gente, acompañamientos, manera de manejar emociones y aprender a ser líder es algo muy valioso que me llevo.",El colaborador se retira porque le ofrecen el doble del salario en una empresa del sector.,"Beneficios tangibles (bonificaciones, auxilios)",Compensación y beneficios,"Comunicación interna: Refconectados, Intranet, Energización, etc.",5
41,10499,2020-08-31 00:00:00.000,202008,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,14,2020-08-31 16:53:09.630,"La calidad humana como se preocupan en el crecimiento de las personas, el acompañamiento",Ninguno,1,Es una excelente empresa ven las habilidades y crecimiento de las personas.,1,"Por el trato digno, seguimiento, el salarial es muy cumplida.",Muchas gracias a todas las áreas porque me ayudaran a formarme y estoy muy agradecido con Refinancia,"Muchos realmente, ayudar a la gente, acompañamientos, manera de manejar emociones y aprender a ser líder es algo muy valioso que me llevo.",El colaborador se retira porque le ofrecen el doble del salario en una empresa del sector.,"Beneficios tangibles (bonificaciones, auxilios)",Compensación y beneficios,"Compensación: salario emocional, tiempo flexible",5
41,10499,2020-08-31 00:00:00.000,202008,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,14,2020-08-31 16:53:09.630,"La calidad humana como se preocupan en el crecimiento de las personas, el acompañamiento",Ninguno,1,Es una excelente empresa ven las habilidades y crecimiento de las personas.,1,"Por el trato digno, seguimiento, el salarial es muy cumplida.",Muchas gracias a todas las áreas porque me ayudaran a formarme y estoy muy agradecido con Refinancia,"Muchos realmente, ayudar a la gente, acompañamientos, manera de manejar emociones y aprender a ser líder es algo muy valioso que me llevo.",El colaborador se retira porque le ofrecen el doble del salario en una empresa del sector.,"Beneficios tangibles (bonificaciones, auxilios)",Compensación y beneficios,Trato por parte del Jefe Inmediato,5
41,10499,2020-08-31 00:00:00.000,202008,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,14,2020-08-31 16:53:09.630,"La calidad humana como se preocupan en el crecimiento de las personas, el acompañamiento",Ninguno,1,Es una excelente empresa ven las habilidades y crecimiento de las personas.,1,"Por el trato digno, seguimiento, el salarial es muy cumplida.",Muchas gracias a todas las áreas porque me ayudaran a formarme y estoy muy agradecido con Refinancia,"Muchos realmente, ayudar a la gente, acompañamientos, manera de manejar emociones y aprender a ser líder es algo muy valioso que me llevo.",El colaborador se retira porque le ofrecen el doble del salario en una empresa del sector.,"Beneficios tangibles (bonificaciones, auxilios)",Compensación y beneficios,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",5
41,10499,2020-08-31 00:00:00.000,202008,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,14,2020-08-31 16:53:09.630,"La calidad humana como se preocupan en el crecimiento de las personas, el acompañamiento",Ninguno,1,Es una excelente empresa ven las habilidades y crecimiento de las personas.,1,"Por el trato digno, seguimiento, el salarial es muy cumplida.",Muchas gracias a todas las áreas porque me ayudaran a formarme y estoy muy agradecido con Refinancia,"Muchos realmente, ayudar a la gente, acompañamientos, manera de manejar emociones y aprender a ser líder es algo muy valioso que me llevo.",El colaborador se retira porque le ofrecen el doble del salario en una empresa del sector.,"Beneficios tangibles (bonificaciones, auxilios)",Compensación y beneficios,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",5
195,10504,2021-02-26 00:00:00.000,202102,Con justa causa,0,Bajo desempeño,octubre 29 noviembre 22 diciembre 20 enero 2021 8 promedio 20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118,11614,2020-12-11 00:00:00.000,202012,Con justa causa,0,Periodo de prueba,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,Ambiente físico de trabajo,4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,Monitoreo y calidad,3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,Formación y entrenamiento,5
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,Trabajo en equipo dentro de su área,2
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,Trabajo en equipo fuera de su área,4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,Reconocimiento a su labor,2
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,"Compensación: salario básico, variable",3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,"Comunicación interna: Refconectados, Intranet, Energización, etc.",5
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,"Compensación: salario emocional, tiempo flexible",3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,Trato por parte del Jefe Inmediato,3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Cargo diferente,Mejor oferta laboral,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,Ambiente físico de trabajo,4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,Monitoreo y calidad,3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,Formación y entrenamiento,5
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,Trabajo en equipo dentro de su área,2
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,Trabajo en equipo fuera de su área,4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,Reconocimiento a su labor,2
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,"Compensación: salario básico, variable",3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,"Comunicación interna: Refconectados, Intranet, Energización, etc.",5
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,"Compensación: salario emocional, tiempo flexible",3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,Trato por parte del Jefe Inmediato,3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Mejor básico,Mejor oferta laboral,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,Ambiente físico de trabajo,4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,Monitoreo y calidad,3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,Formación y entrenamiento,5
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,Trabajo en equipo dentro de su área,2
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,Trabajo en equipo fuera de su área,4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,Reconocimiento a su labor,2
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,"Compensación: salario básico, variable",3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,"Comunicación interna: Refconectados, Intranet, Energización, etc.",5
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,"Compensación: salario emocional, tiempo flexible",3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,Trato por parte del Jefe Inmediato,3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Horario de trabajo,Motivos personales,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,Ambiente físico de trabajo,4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,Monitoreo y calidad,3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,Formación y entrenamiento,5
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,Trabajo en equipo dentro de su área,2
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,Trabajo en equipo fuera de su área,4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,Reconocimiento a su labor,2
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,"Compensación: salario básico, variable",3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,"Comunicación interna: Refconectados, Intranet, Energización, etc.",5
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,"Compensación: salario emocional, tiempo flexible",3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,Trato por parte del Jefe Inmediato,3
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,"Trato que recibió de las áreas de servicio de la compañía: Tecnología, Servicios Administrativos, Contabilidad",4
154,11641,2021-01-25 00:00:00.000,202101,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,60,2021-01-27 13:20:38.863,Nivel de análisis en el área de estrategia y la posición en el  mercado,Claridad políticas de ascenso - cargue y reconocimientos,1,,1,,Agradecimiento por la oportunidad -,La interacción con las áreas y las estrategias,.,Ampliar el perfil profesional,Motivos personales,"Prácticas de Talento Humano: programa de bienestar, nómina, seguridad y salud en el trabajo, contratación, gestión del desempeño etc.",4
94,11727,2020-10-05 00:00:00.000,202010,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,31,2020-10-07 10:49:39.940,COORDIALIDAD CON EL TRABAJADOR Y TRARO DIGNO,Ninguno,1,tiene buen ambiente laboral,1,Buena empresa,No,EL CONOCIMIENTO FINANCIERO,El colaborador se retira porque le salió una mejor oferta laboral con mejor básico.,Cargo diferente,Mejor oferta laboral,Ambiente físico de trabajo,4
94,11727,2020-10-05 00:00:00.000,202010,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,31,2020-10-07 10:49:39.940,COORDIALIDAD CON EL TRABAJADOR Y TRARO DIGNO,Ninguno,1,tiene buen ambiente laboral,1,Buena empresa,No,EL CONOCIMIENTO FINANCIERO,El colaborador se retira porque le salió una mejor oferta laboral con mejor básico.,Cargo diferente,Mejor oferta laboral,Monitoreo y calidad,2
94,11727,2020-10-05 00:00:00.000,202010,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,31,2020-10-07 10:49:39.940,COORDIALIDAD CON EL TRABAJADOR Y TRARO DIGNO,Ninguno,1,tiene buen ambiente laboral,1,Buena empresa,No,EL CONOCIMIENTO FINANCIERO,El colaborador se retira porque le salió una mejor oferta laboral con mejor básico.,Cargo diferente,Mejor oferta laboral,Formación y entrenamiento,4
94,11727,2020-10-05 00:00:00.000,202010,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,31,2020-10-07 10:49:39.940,COORDIALIDAD CON EL TRABAJADOR Y TRARO DIGNO,Ninguno,1,tiene buen ambiente laboral,1,Buena empresa,No,EL CONOCIMIENTO FINANCIERO,El colaborador se retira porque le salió una mejor oferta laboral con mejor básico.,Cargo diferente,Mejor oferta laboral,Trabajo en equipo dentro de su área,4
94,11727,2020-10-05 00:00:00.000,202010,Decisión del colaborador ,1,Entrevista de retiro funcionarios,,31,2020-10-07 10:49:39.940,COORDIALIDAD CON EL TRABAJADOR Y TRARO DIGNO,Ninguno,1,tiene buen ambiente laboral,1,Buena empresa,No,EL CONOCIMIENTO FINANCIERO,El colaborador se retira porque le salió una mejor oferta laboral con mejor básico.,Cargo diferente,Mejor oferta laboral,Trabajo en equipo fuera de su área,4
